customer_id,name,email,phone,tenure,monthly_charges,total_charges,contract,internet_service,payment_method,tech_support,online_security,churn
C11313,Customer 11313,customer11313@example.com,+91-9000011312,57,99.67,6026.21,Month-to-month,DSL,Credit card,No,No,0
C11314,Customer 11314,customer11314@example.com,+91-9000011313,62,76.66,4841.6,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C11315,Customer 11315,customer11315@example.com,+91-9000011314,65,85.39,5650.84,Two year,DSL,Bank transfer,No,No,0
C11316,Customer 11316,customer11316@example.com,+91-9000011315,22,64.61,1392.19,Month-to-month,No,Mailed check,Yes,No,1
C11317,Customer 11317,customer11317@example.com,+91-9000011316,52,29.13,1454.04,One year,DSL,Bank transfer,No,No,1
C11318,Customer 11318,customer11318@example.com,+91-9000011317,43,35.0,1504.82,Month-to-month,Fiber optic,Mailed check,No,No,1
C11319,Customer 11319,customer11319@example.com,+91-9000011318,33,90.5,2811.48,Month-to-month,No,Electronic check,No,Yes,1
C11320,Customer 11320,customer11320@example.com,+91-9000011319,29,124.56,3711.78,Month-to-month,No,Electronic check,No,No,1
C11321,Customer 11321,customer11321@example.com,+91-9000011320,9,26.58,238.08,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
C11322,Customer 11322,customer11322@example.com,+91-9000011321,20,80.76,1531.88,Month-to-month,No,Mailed check,No,No,1
C11323,Customer 11323,customer11323@example.com,+91-9000011322,40,100.1,4060.58,Month-to-month,DSL,Electronic check,No,Yes,1
C11324,Customer 11324,customer11324@example.com,+91-9000011323,64,107.68,7217.16,Month-to-month,Fiber optic,Credit card,Yes,No,1
C11325,Customer 11325,customer11325@example.com,+91-9000011324,63,79.52,5080.94,Two year,DSL,Electronic check,No,No,0
C11326,Customer 11326,customer11326@example.com,+91-9000011325,14,86.99,1223.64,Month-to-month,No,Credit card,No,No,0
C11327,Customer 11327,customer11327@example.com,+91-9000011326,49,94.67,4896.91,Month-to-month,No,Bank transfer,No,No,1
C11328,Customer 11328,customer11328@example.com,+91-9000011327,7,110.9,715.53,Month-to-month,DSL,Electronic check,No,No,1
C11329,Customer 11329,customer11329@example.com,+91-9000011328,49,37.23,1858.35,Month-to-month,DSL,Credit card,Yes,No,0
C11330,Customer 11330,customer11330@example.com,+91-9000011329,25,117.62,2898.01,One year,Fiber optic,Credit card,No,Yes,0
C11331,Customer 11331,customer11331@example.com,+91-9000011330,33,27.6,866.14,Month-to-month,DSL,Bank transfer,Yes,Yes,1
C11332,Customer 11332,customer11332@example.com,+91-9000011331,52,108.62,6081.64,One year,Fiber optic,Electronic check,Yes,No,1
C11333,Customer 11333,customer11333@example.com,+91-9000011332,31,32.67,997.18,Month-to-month,DSL,Electronic check,No,Yes,1
C11334,Customer 11334,customer11334@example.com,+91-9000011333,59,44.46,2554.0,Month-to-month,Fiber optic,Mailed check,No,No,1
C11335,Customer 11335,customer11335@example.com,+91-9000011334,39,25.39,937.77,Two year,Fiber optic,Bank transfer,No,Yes,0
C11336,Customer 11336,customer11336@example.com,+91-9000011335,72,69.53,5404.86,Month-to-month,Fiber optic,Credit card,Yes,No,1
C11337,Customer 11337,customer11337@example.com,+91-9000011336,46,58.44,2841.38,One year,DSL,Credit card,Yes,Yes,0
C11338,Customer 11338,customer11338@example.com,+91-9000011337,22,41.6,852.23,Month-to-month,No,Credit card,No,No,0
C11339,Customer 11339,customer11339@example.com,+91-9000011338,56,70.11,3967.47,Two year,Fiber optic,Electronic check,No,Yes,0
C11340,Customer 11340,customer11340@example.com,+91-9000011339,30,65.24,1846.78,Month-to-month,Fiber optic,Bank transfer,No,No,1
C11341,Customer 11341,customer11341@example.com,+91-9000011340,39,101.77,4106.06,Month-to-month,Fiber optic,Credit card,No,Yes,1
C11342,Customer 11342,customer11342@example.com,+91-9000011341,10,114.31,1140.19,One year,No,Electronic check,No,No,0
C11343,Customer 11343,customer11343@example.com,+91-9000011342,9,90.26,761.7,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C11344,Customer 11344,customer11344@example.com,+91-9000011343,42,37.44,1586.83,Month-to-month,Fiber optic,Bank transfer,No,No,0
C11345,Customer 11345,customer11345@example.com,+91-9000011344,14,54.54,813.73,Two year,Fiber optic,Credit card,No,No,0
C11346,Customer 11346,customer11346@example.com,+91-9000011345,72,116.33,8162.94,One year,No,Credit card,No,No,1
C11347,Customer 11347,customer11347@example.com,+91-9000011346,62,33.87,1949.01,One year,DSL,Electronic check,No,No,1
C11348,Customer 11348,customer11348@example.com,+91-9000011347,51,65.69,3588.83,One year,Fiber optic,Mailed check,No,No,1
C11349,Customer 11349,customer11349@example.com,+91-9000011348,53,119.25,5958.02,Two year,Fiber optic,Electronic check,No,No,0
C11350,Customer 11350,customer11350@example.com,+91-9000011349,43,120.07,5142.4,Two year,Fiber optic,Electronic check,No,Yes,1
C11351,Customer 11351,customer11351@example.com,+91-9000011350,5,66.12,332.96,One year,No,Mailed check,No,No,0
C11352,Customer 11352,customer11352@example.com,+91-9000011351,29,91.74,2548.55,Month-to-month,No,Credit card,No,Yes,1
C11353,Customer 11353,customer11353@example.com,+91-9000011352,36,70.67,2412.81,Month-to-month,Fiber optic,Mailed check,No,No,1
C11354,Customer 11354,customer11354@example.com,+91-9000011353,66,100.35,6213.14,One year,Fiber optic,Credit card,Yes,Yes,0
C11355,Customer 11355,customer11355@example.com,+91-9000011354,16,28.16,419.56,Two year,No,Bank transfer,Yes,No,1
C11356,Customer 11356,customer11356@example.com,+91-9000011355,36,39.42,1420.97,Month-to-month,No,Electronic check,No,No,1
C11357,Customer 11357,customer11357@example.com,+91-9000011356,25,86.42,2278.73,Month-to-month,Fiber optic,Electronic check,No,No,1
C11358,Customer 11358,customer11358@example.com,+91-9000011357,10,48.26,453.78,Month-to-month,DSL,Mailed check,No,Yes,0
C11359,Customer 11359,customer11359@example.com,+91-9000011358,8,91.61,756.4,Month-to-month,DSL,Credit card,Yes,No,1
C11360,Customer 11360,customer11360@example.com,+91-9000011359,27,60.12,1600.55,Two year,No,Electronic check,No,No,0
C11361,Customer 11361,customer11361@example.com,+91-9000011360,6,113.66,631.25,Month-to-month,Fiber optic,Electronic check,No,Yes,0
C11362,Customer 11362,customer11362@example.com,+91-9000011361,5,106.93,537.73,One year,Fiber optic,Electronic check,Yes,Yes,1
C11363,Customer 11363,customer11363@example.com,+91-9000011362,26,74.28,1854.65,One year,Fiber optic,Electronic check,Yes,No,1
C11364,Customer 11364,customer11364@example.com,+91-9000011363,15,102.29,1560.19,Two year,Fiber optic,Credit card,No,No,0
C11365,Customer 11365,customer11365@example.com,+91-9000011364,40,52.11,2034.15,Month-to-month,Fiber optic,Electronic check,Yes,Yes,1
C11366,Customer 11366,customer11366@example.com,+91-9000011365,2,74.43,152.82,Two year,Fiber optic,Bank transfer,No,No,0
C11367,Customer 11367,customer11367@example.com,+91-9000011366,22,44.75,1050.42,One year,DSL,Mailed check,No,Yes,0
C11368,Customer 11368,customer11368@example.com,+91-9000011367,33,111.09,3516.13,One year,Fiber optic,Bank transfer,No,No,0
C11369,Customer 11369,customer11369@example.com,+91-9000011368,70,107.31,8040.33,Month-to-month,Fiber optic,Bank transfer,Yes,No,1
C11370,Customer 11370,customer11370@example.com,+91-9000011369,46,115.21,5048.93,Month-to-month,Fiber optic,Electronic check,No,No,1
C11371,Customer 11371,customer11371@example.com,+91-9000011370,64,112.75,6720.34,One year,DSL,Electronic check,No,Yes,1
C11372,Customer 11372,customer11372@example.com,+91-9000011371,25,120.96,2875.32,Month-to-month,Fiber optic,Electronic check,No,No,1
C11373,Customer 11373,customer11373@example.com,+91-9000011372,33,47.83,1657.92,Month-to-month,DSL,Electronic check,No,Yes,1
C11374,Customer 11374,customer11374@example.com,+91-9000011373,31,118.18,3767.66,One year,DSL,Electronic check,No,No,1
C11375,Customer 11375,customer11375@example.com,+91-9000011374,64,82.12,5651.61,One year,Fiber optic,Electronic check,No,No,1
C11376,Customer 11376,customer11376@example.com,+91-9000011375,70,67.25,4865.54,Month-to-month,DSL,Electronic check,No,No,1
C11377,Customer 11377,customer11377@example.com,+91-9000011376,70,81.04,5593.5,Month-to-month,No,Electronic check,No,No,0
C11378,Customer 11378,customer11378@example.com,+91-9000011377,55,59.26,3463.95,Month-to-month,No,Mailed check,Yes,Yes,0
C11379,Customer 11379,customer11379@example.com,+91-9000011378,37,53.86,2138.89,Two year,DSL,Electronic check,Yes,Yes,0
C11380,Customer 11380,customer11380@example.com,+91-9000011379,39,49.13,2005.48,Two year,Fiber optic,Bank transfer,No,No,1
C11381,Customer 11381,customer11381@example.com,+91-9000011380,71,33.24,2381.43,Month-to-month,Fiber optic,Credit card,Yes,No,1
C11382,Customer 11382,customer11382@example.com,+91-9000011381,21,74.66,1649.58,Month-to-month,Fiber optic,Electronic check,No,Yes,1
C11383,Customer 11383,customer11383@example.com,+91-9000011382,25,113.78,2698.43,Month-to-month,No,Bank transfer,No,No,1
C11384,Customer 11384,customer11384@example.com,+91-9000011383,65,88.02,6087.78,Month-to-month,Fiber optic,Credit card,No,No,0
C11385,Customer 11385,customer11385@example.com,+91-9000011384,28,77.1,2331.35,Two year,DSL,Bank transfer,Yes,No,0
C11386,Customer 11386,customer11386@example.com,+91-9000011385,17,67.86,1184.1,Month-to-month,DSL,Electronic check,No,No,0
C11387,Customer 11387,customer11387@example.com,+91-9000011386,41,71.44,2786.52,Month-to-month,Fiber optic,Credit card,Yes,Yes,1
C11388,Customer 11388,customer11388@example.com,+91-9000011387,24,45.93,1039.61,Month-to-month,No,Credit card,No,Yes,0
C11389,Customer 11389,customer11389@example.com,+91-9000011388,65,107.29,7486.47,Month-to-month,Fiber optic,Electronic check,No,No,1
C11390,Customer 11390,customer11390@example.com,+91-9000011389,66,44.84,3135.28,Two year,Fiber optic,Electronic check,No,No,0
C11391,Customer 11391,customer11391@example.com,+91-9000011390,23,96.66,2311.64,One year,DSL,Electronic check,No,No,0
C11392,Customer 11392,customer11392@example.com,+91-9000011391,39,101.0,4222.05,One year,No,Credit card,No,No,1
C11393,Customer 11393,customer11393@example.com,+91-9000011392,71,82.49,5859.98,Month-to-month,DSL,Electronic check,Yes,Yes,0
C11394,Customer 11394,customer11394@example.com,+91-9000011393,54,111.29,6382.5,Two year,Fiber optic,Electronic check,Yes,No,0
C11395,Customer 11395,customer11395@example.com,+91-9000011394,16,54.11,819.05,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
C11396,Customer 11396,customer11396@example.com,+91-9000011395,43,113.16,4618.93,Two year,DSL,Mailed check,No,Yes,1
C11397,Customer 11397,customer11397@example.com,+91-9000011396,45,97.94,4416.0,Two year,DSL,Electronic check,Yes,No,0
C11398,Customer 11398,customer11398@example.com,+91-9000011397,48,104.87,4898.86,Month-to-month,Fiber optic,Electronic check,Yes,No,0
C11399,Customer 11399,customer11399@example.com,+91-9000011398,2,91.46,180.95,Two year,DSL,Bank transfer,Yes,Yes,0
C11400,Customer 11400,customer11400@example.com,+91-9000011399,22,109.63,2526.93,Month-to-month,Fiber optic,Credit card,No,No,1
C11401,Customer 11401,customer11401@example.com,+91-9000011400,62,124.31,7156.5,One year,Fiber optic,Bank transfer,Yes,Yes,1
C11402,Customer 11402,customer11402@example.com,+91-9000011401,18,67.02,1248.99,Month-to-month,DSL,Mailed check,No,No,1
C11403,Customer 11403,customer11403@example.com,+91-9000011402,22,106.39,2186.37,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C11404,Customer 11404,customer11404@example.com,+91-9000011403,24,99.46,2519.76,Month-to-month,DSL,Electronic check,No,Yes,0
C11405,Customer 11405,customer11405@example.com,+91-9000011404,13,70.29,870.19,Month-to-month,DSL,Electronic check,Yes,No,0
C11406,Customer 11406,customer11406@example.com,+91-9000011405,12,117.69,1465.37,Month-to-month,Fiber optic,Electronic check,No,No,1
C11407,Customer 11407,customer11407@example.com,+91-9000011406,25,64.44,1634.68,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,1
C11408,Customer 11408,customer11408@example.com,+91-9000011407,63,81.55,5043.63,One year,Fiber optic,Credit card,No,Yes,0
C11409,Customer 11409,customer11409@example.com,+91-9000011408,1,35.59,34.27,Month-to-month,DSL,Electronic check,No,No,1
C11410,Customer 11410,customer11410@example.com,+91-9000011409,21,47.58,928.43,Month-to-month,Fiber optic,Credit card,Yes,Yes,0
C11411,Customer 11411,customer11411@example.com,+91-9000011410,5,109.07,532.56,Two year,Fiber optic,Electronic check,No,Yes,1
C11412,Customer 11412,customer11412@example.com,+91-9000011411,41,64.66,2524.03,Two year,No,Bank transfer,Yes,Yes,0
C11413,Customer 11413,customer11413@example.com,+91-9000011412,19,64.41,1152.5,Month-to-month,Fiber optic,Electronic check,No,No,1
C11414,Customer 11414,customer11414@example.com,+91-9000011413,58,49.6,2986.58,Month-to-month,No,Bank transfer,No,Yes,1
C11415,Customer 11415,customer11415@example.com,+91-9000011414,43,74.16,3042.2,One year,DSL,Electronic check,Yes,No,0
C11416,Customer 11416,customer11416@example.com,+91-9000011415,57,105.58,5751.49,One year,Fiber optic,Mailed check,No,Yes,0
C11417,Customer 11417,customer11417@example.com,+91-9000011416,46,114.52,5133.47,Month-to-month,Fiber optic,Mailed check,Yes,Yes,1
C11418,Customer 11418,customer11418@example.com,+91-9000011417,32,32.01,1018.2,One year,Fiber optic,Credit card,No,No,0
C11419,Customer 11419,customer11419@example.com,+91-9000011418,62,82.48,5124.98,Month-to-month,Fiber optic,Mailed check,No,Yes,1
C11420,Customer 11420,customer11420@example.com,+91-9000011419,35,71.73,2576.65,Month-to-month,Fiber optic,Electronic check,No,No,0
C11421,Customer 11421,customer11421@example.com,+91-9000011420,69,86.43,6048.14,One year,No,Bank transfer,Yes,No,0
C11422,Customer 11422,customer11422@example.com,+91-9000011421,72,69.73,5005.85,One year,DSL,Electronic check,No,No,0
C11423,Customer 11423,customer11423@example.com,+91-9000011422,43,64.86,2741.65,Two year,No,Mailed check,Yes,Yes,0
C11424,Customer 11424,customer11424@example.com,+91-9000011423,49,72.19,3404.75,Month-to-month,Fiber optic,Electronic check,No,No,1
C11425,Customer 11425,customer11425@example.com,+91-9000011424,19,83.2,1633.9,Month-to-month,Fiber optic,Electronic check,Yes,Yes,1
C11426,Customer 11426,customer11426@example.com,+91-9000011425,59,75.1,4301.52,Month-to-month,Fiber optic,Credit card,Yes,No,0
C11427,Customer 11427,customer11427@example.com,+91-9000011426,49,72.21,3736.2,Month-to-month,DSL,Electronic check,Yes,Yes,1
C11428,Customer 11428,customer11428@example.com,+91-9000011427,65,106.78,7036.38,Month-to-month,No,Credit card,No,Yes,0
C11429,Customer 11429,customer11429@example.com,+91-9000011428,20,99.56,2033.87,Month-to-month,No,Electronic check,Yes,No,1
C11430,Customer 11430,customer11430@example.com,+91-9000011429,57,59.14,3375.72,Month-to-month,No,Credit card,No,Yes,0
C11431,Customer 11431,customer11431@example.com,+91-9000011430,34,105.06,3816.97,One year,No,Credit card,No,No,1
C11432,Customer 11432,customer11432@example.com,+91-9000011431,14,110.37,1525.8,Month-to-month,Fiber optic,Bank transfer,Yes,No,1
C11433,Customer 11433,customer11433@example.com,+91-9000011432,13,40.35,518.42,Month-to-month,Fiber optic,Electronic check,Yes,No,0
C11434,Customer 11434,customer11434@example.com,+91-9000011433,41,83.27,3628.75,One year,No,Electronic check,Yes,No,0
C11435,Customer 11435,customer11435@example.com,+91-9000011434,24,53.53,1306.28,Month-to-month,DSL,Electronic check,Yes,No,1
C11436,Customer 11436,customer11436@example.com,+91-9000011435,8,98.92,784.92,Two year,Fiber optic,Electronic check,No,No,1
C11437,Customer 11437,customer11437@example.com,+91-9000011436,31,48.88,1457.61,Month-to-month,Fiber optic,Bank transfer,No,Yes,1
C11438,Customer 11438,customer11438@example.com,+91-9000011437,48,92.14,4242.3,Month-to-month,Fiber optic,Electronic check,Yes,No,1
C11439,Customer 11439,customer11439@example.com,+91-9000011438,23,50.51,1217.76,Two year,Fiber optic,Electronic check,Yes,Yes,0
C11440,Customer 11440,customer11440@example.com,+91-9000011439,69,76.11,5066.29,One year,Fiber optic,Electronic check,No,Yes,0
C11441,Customer 11441,customer11441@example.com,+91-9000011440,57,119.86,6291.73,One year,DSL,Mailed check,Yes,Yes,0
C11442,Customer 11442,customer11442@example.com,+91-9000011441,37,63.13,2156.22,One year,Fiber optic,Electronic check,No,Yes,0
C11443,Customer 11443,customer11443@example.com,+91-9000011442,68,112.57,8240.69,Month-to-month,Fiber optic,Electronic check,No,Yes,0
C11444,Customer 11444,customer11444@example.com,+91-9000011443,32,123.69,3995.97,One year,DSL,Bank transfer,Yes,Yes,0
C11445,Customer 11445,customer11445@example.com,+91-9000011444,11,112.49,1235.22,Two year,DSL,Electronic check,No,No,1
C11446,Customer 11446,customer11446@example.com,+91-9000011445,3,41.59,133.11,Two year,Fiber optic,Mailed check,No,No,0
C11447,Customer 11447,customer11447@example.com,+91-9000011446,68,106.97,7101.35,Month-to-month,DSL,Electronic check,No,No,1
C11448,Customer 11448,customer11448@example.com,+91-9000011447,70,28.21,2067.91,Month-to-month,Fiber optic,Credit card,No,Yes,1
C11449,Customer 11449,customer11449@example.com,+91-9000011448,54,64.33,3597.1,One year,DSL,Bank transfer,No,Yes,0
C11450,Customer 11450,customer11450@example.com,+91-9000011449,8,112.07,893.27,Month-to-month,Fiber optic,Credit card,No,No,1
C11451,Customer 11451,customer11451@example.com,+91-9000011450,22,93.88,2156.11,Month-to-month,DSL,Bank transfer,No,Yes,1
C11452,Customer 11452,customer11452@example.com,+91-9000011451,3,78.27,252.31,Month-to-month,Fiber optic,Credit card,No,Yes,1
C11453,Customer 11453,customer11453@example.com,+91-9000011452,4,63.79,242.94,Month-to-month,Fiber optic,Bank transfer,No,No,1
C11454,Customer 11454,customer11454@example.com,+91-9000011453,18,106.23,1764.53,Month-to-month,Fiber optic,Bank transfer,No,No,1
C11455,Customer 11455,customer11455@example.com,+91-9000011454,42,95.96,4237.61,Month-to-month,Fiber optic,Credit card,No,Yes,1
C11456,Customer 11456,customer11456@example.com,+91-9000011455,5,71.84,353.66,Month-to-month,Fiber optic,Bank transfer,No,No,1
